128393.900510546	33107.030947072	13787.2367497876	11637.7065647916	10927.6589201568	
111670.160210658	25562.8712616471	13497.2850350618	7314.21074662089	6592.24859338418	
87692.8248527906	20012.4732487825	12258.7681286047	5565.73070845359	4473.48296930634	
62488.5647665595	18441.2375930154	10925.224209069	5153.55273104037	4085.82830362088	
60543.3901477926	17763.5081858249	10468.0048347149	4983.93552087657	4070.58821497655	
36695.6655384849	13668.2218705207	10054.9546594453	4882.7343720063	4091.523563526	
34898.0914415076	11028.3450782753	10560.3233820698	4981.50856193212	4097.71670384224	
32494.3658974936	10316.6640583199	11159.0904420007	5084.5600413954	3878.92719132205	
29888.5037581315	9662.31675406157	11283.6150455569	4874.19310966984	3549.26525098198	
26318.1550155017	9372.32055572183	11908.0234223052	5119.38506810335	3944.08682046387	
26454.6654310531	8928.84766953718	12180.4627237206	5315.24449458079	3863.55197360835	
24181.9656571154	8314.10142089896	11988.0671938509	5383.76197574239	4005.30525483278	
19215.3146679364	8385.13551826771	11181.641611734	4824.79817228081	3460.78062969064	
19566.1293787609	7448.33016133266	10940.3456108039	5157.10166435372	3634.84509510564	
21796.4588485031	8252.98644522515	10578.6443367276	5421.17322457657	3565.75405284882	
19904.409654539	6617.23405692421	10739.0110490879	5069.59411641959	3499.71226758205	
20145.6313944097	5918.71261440081	10127.91890251	4779.84679413516	3392.74123636472	
20289.8674261298	5885.71036497295	10223.1539578401	4758.18864009574	3220.4971335124	
16676.9108407567	6044.63714203657	10708.2747868177	5046.79708131209	3493.40849864763	
17377.6818452918	7451.24312454876	10984.1842040647	5049.75553313146	3362.56635309178	
16488.7815425592	7638.89687539174	10960.9610071008	5150.84222598489	3254.89305889884	
19723.09706021	7587.84507538344	10407.8651847185	5443.50845344132	3183.35842199016	
16721.5199885572	7294.56625968863	9735.96897418574	5157.96944264099	3105.70924213432	
14333.5094090981	7207.07350197393	8980.92470991352	5216.41244854615	3235.11755917804	
13998.0447086172	7360.4927707042	8788.15725973147	5302.06556160526	3239.04888955165	
21021.4176245083	7681.95633713247	8844.54897495594	5234.06872019351	3208.41727385925	
15882.3273547801	8614.84064979526	8197.63735050861	5111.74128257529	3144.19461517465	
17636.2262298852	9023.27189932325	8365.15012674454	5240.10188228841	3006.83849772087	
18190.4024929424	9413.29137299095	8781.89344306958	5283.66736849745	3202.9825062961	
18799.2283943572	9291.40505064548	9366.44073045678	5273.18877802029	3194.10259365579	
13383.2315553491	9274.31220385036	8632.32719910882	5214.30927765604	3115.42638955127	
15338.0589904013	9654.9067635245	8282.67680697881	5429.23696267801	3074.02969542558	
13572.1659597398	9049.77415072438	8599.98633209425	5691.66430794084	3108.83384731313	
12470.4272779174	8569.11582084421	8152.77725411462	5892.99400706026	3308.69001647928	
13019.2823378009	8329.42398108678	6820.7239942785	5343.90723852865	3070.63200286785	
12654.3846526554	7662.76693158198	6850.53992912665	5344.49019147758	3042.88525330585	
