144656.952505825	38798.3607142228	15400.6339005461	10720.1349340351	7213.15714484903	
133102.531958008	30657.9092194471	15488.2810318899	9013.42750350162	5588.01759782751	
88474.4749116108	18121.0615217235	11319.0633917621	5603.32225198052	4316.71844347039	
59722.7656346517	17613.6410182155	10730.1639917282	5792.73504725855	4563.55789418651	
52965.8854061323	16382.6805585106	9811.03444904029	5624.31837255907	3792.69318054705	
33654.3461313325	12871.2584588895	9841.56083227361	5448.19619073429	4004.3558086752	
34442.8319620452	10885.0316213509	10391.2573347136	5380.20809766184	4130.91825267244	
38418.4294145373	10061.1366389065	10862.1333203047	5590.85966245455	3919.61123340493	
33423.2206193428	10591.1003410564	11113.0824900788	5632.21499402173	4078.83381177538	
31157.4636681629	9534.15018251402	12096.899187308	5465.08250605543	3781.11523613932	
29837.2330505747	9128.72903715351	12701.759410108	5639.75200183002	4014.18396243456	
27640.3286988941	8299.73895145084	12312.7455434377	5552.64734767844	4161.80382771969	
24168.1651305897	8456.84327141471	11784.4456027027	5271.42072014545	3759.94398139594	
24472.8382473157	7917.75438876355	11236.407052165	5240.7900092699	3736.34839327147	
25138.0010631272	8962.06028317923	11329.261128031	5237.23277237851	3584.10455162375	
22023.5277247958	7180.54807582454	11204.7627591261	5421.21022026286	4047.05858178082	
21932.5894244238	7646.40904126076	10732.8717036967	5227.29216193341	3531.58183418956	
22741.7205278691	7403.48175878617	10977.3818617395	5280.78211116344	3762.89632675656	
16176.751756995	7847.67657579847	10853.4610379871	5377.81897522716	3393.20413689475	
17355.5294129723	8633.65846834569	11173.1121389412	5258.08537246407	3290.1897315506	
18064.8320664006	9007.74176495436	11266.2608445628	5633.88883134582	3629.2855675369	
19971.5568990553	9062.3578775528	10724.9679685918	5708.70352575209	3427.41777601413	
16842.0832265759	8589.30263026915	10151.7509808915	5572.22606685349	3436.89326546303	
15289.9839931015	8716.97122393534	9625.83807192714	5423.49649090465	3253.5869165094	
13736.7176929782	8205.01633500121	9775.66894542641	5339.43797969173	3397.71577340367	
18943.3067894112	8384.73050515924	9263.39234594662	5403.31010569533	3352.6116401325	
15264.5593082297	9241.45564751071	8599.40957917114	5365.69415552913	3441.58154842792	
16531.4447533925	10516.5671805602	8522.7272168253	5973.55082565884	3331.52526252816	
15212.3067752061	10996.489284342	8870.74476141239	6146.94547789508	3298.94842922512	
17470.8948558001	10879.9221571319	9640.00475374551	6668.91694501811	3450.9563067247	
13751.8403714633	10536.5749776022	8456.32375252669	6772.0927789209	3375.54536195327	
16740.4636560712	10769.9610497855	8498.70216611081	6940.21523339129	3580.18211379502	
14716.5510114631	9472.63417603777	8520.03978640144	6938.09138297077	3497.33475319372	
15013.9417494153	9131.31883481238	8058.59305807179	7011.10155634983	3393.90246091598	
15601.260613495	9389.19291531768	7117.94521232075	6706.42712486954	3667.35715217093	
15272.3262287982	8490.15893789356	7354.46969994741	6886.68133888341	3495.59411781101	
15365.0382553233	8057.39000976704	6542.74538099097	6823.34150799743	3406.04146073384	
14118.1041933879	7874.59037455516	6572.37055061186	6562.02353356703	3285.08333457138	
13601.6436565859	8721.67480397376	7035.02730683461	7136.69677232519	3208.04766715596	
15252.3127994961	8343.48525982514	6865.92002453813	7417.17517520292	3456.69154508425	
13220.6691591899	8575.77608860916	6358.89953154791	7264.83393804723	3287.888698831	
