64.8934078226715	16.7331006574544	6.96840561423868	5.88198064882041	5.52310525681509	
67.8281991589672	15.5268293673009	8.19821996974398	4.44263482990071	4.00411667408721	
67.4543172409885	15.3938218043071	9.42958372841503	4.28122329866984	3.44105392761956	
61.8120885694932	18.2416001341824	10.8069521035621	5.09776243139277	4.04159676136952	
61.8866859018698	18.1576328799539	10.7002618393822	5.09451570820082	4.1609036705932	
52.8808563623452	19.6968025203314	14.4898479227303	7.03633988354178	5.8961533110513	
53.2259087578514	16.8202232454528	16.1064054098648	7.59770260325733	6.24975998357372	
51.6327716158596	16.3929328807696	17.7315282917088	8.07924451311556	6.16352269854656	
50.4380121900519	16.3055352040803	19.0415391088561	8.22539038660674	5.98952311040504	
46.4476519361907	16.5407598955992	21.0159005006794	9.03495764161811	6.96073002591254	
46.6220883510652	15.7356563819448	21.466104371729	9.36726261308058	6.80888828218043	
44.8868175321267	15.4327220009791	22.2523756886954	9.99339527928093	7.43468949891782	
40.8248685839433	17.8150637399163	23.756522192869	10.2507689689876	7.35277651428386	
41.8555911997513	15.9333640455188	23.4034348135748	11.031999986316	7.7756099548391	
43.9311728724632	16.6340494462558	21.3214566798771	10.9264766242888	7.18684437711519	
43.4309983195454	14.4386639038439	23.4322935933021	11.0617464859495	7.63629769735909	
45.4089915028194	13.3409951543905	22.8287003957066	10.773949855942	7.6473630911415	
45.7211540437639	13.2628501015906	23.0368383934127	10.7220944924923	7.25706296874049	
39.7352860995322	14.4022708102326	25.5140994845843	12.0247645278603	8.32357907779057	
39.2934142838886	16.8483222117566	24.8368052967776	11.4182166506548	7.60324155692245	
37.9101473524406	17.5629536608714	25.2008704118627	11.8425480544	7.48348052042537	
42.5565004770638	16.3722832973273	22.4570369626308	11.7454510003466	6.86872826263153	
39.7982337414055	17.3615109896662	23.1721978144853	12.2762807238654	7.39177673057759	
36.7780144459133	18.4924602763445	23.0439433422497	13.384669930638	8.30091200485454	
36.1820557990126	19.0253543035123	22.7155722789167	13.7047449121182	8.37227270644033	
45.7082642083205	16.7033877622536	19.2312901333253	11.3807831717394	6.97627472436119	
38.7839801402398	21.0370811033832	20.0182880693065	12.482658741181	7.67799194588953	
40.7570574268864	20.8526476234435	19.3317379611813	12.1097977852689	6.94875920321987	
40.5382116751491	20.9779854176518	19.5708839011057	11.7749140673677	7.1380049387257	
40.9351945756598	20.2319725922158	20.395362285067	11.4823334306231	6.95513711643429	
33.7793145748451	23.4083904252537	21.7880184442555	13.1609314724946	7.86334508315106	
36.7124448127595	23.1095233073529	19.8250192784125	12.9951620666244	7.3578505348507	
33.9114036596416	22.6117588868392	21.4879193814867	14.22118815923	7.76772991280256	
32.4801423567519	22.3188905664342	21.2345062374443	15.348735050622	8.61772578874764	
35.5873966010808	22.7679611657887	18.6440238096793	14.6072372779519	8.39338114549926	
35.5909459193288	21.5518281560318	19.2674083195809	15.0315852246001	8.55823238045843	
37.3536660215693	22.0085257556982	17.1499320767747	15.1449298443107	8.34294630164707	
37.8699078215433	22.2244602986727	17.1959147448773	14.5071829916813	8.20253414322539	
34.315739204083	22.5329582143601	18.7218091582112	16.108433765913	8.32105965743272	
38.0238653866584	21.123924673872	18.1146845315667	15.1240432696015	7.61348213830138	
36.4747530282548	22.093275861426	18.1246525605558	15.5159321701812	7.79138637958219	
35.7528478469132	19.9303837398153	22.5117169284681	14.5299539753969	7.27509750940654	
36.2740844790764	18.592564572558	23.2686940805361	14.5282022028935	7.33645466493611	
35.1751766510244	20.6968361430599	20.7983313431361	14.6756232212999	8.6540326414797	
32.5686324492894	20.5394530891365	23.7702020665399	14.8922470448449	8.22946535018925	
40.3831797492662	18.8818806730345	19.9053831016531	13.1161868565282	7.71336961951797	
37.1539088048273	21.3758552240284	20.0061623391378	13.8312293537091	7.63284427829739	
35.6156925074723	20.9639335216598	20.6919583334386	14.4797807835188	8.24863485391048	
34.6620180117313	21.4960175287192	21.7576770640274	13.9304572240099	8.15383017151208	
